B8,B11,B12,B2,B3,B4,B5,EVI,GNDVI,NDRE,NDVI,SAVI,MSAVI,NDMI,inferred_stage,health_status
2440.2608695652175,2683.282608695652,1536.608695652174,454.0652173913044,670.0652173913044,795.0869565217391,1219.0434782608695,1.1586994319419237,0.5718262489130435,0.3368158745652174,0.5142829391304348,0.7713025148251791,0.6744376154203426,-0.043646857689318926,vegetative,0
2244.4347826086955,1140.608695652174,480.45652173913044,210.7826086956522,327.19565217391306,211.82608695652175,573.3260869565217,2.041821238714651,0.749071732826087,0.5948044584782608,0.8308549506521739,1.246024971501776,0.9069485459910499,0.3260218982430417,reproductive,1
3505.391304347826,1706.7391304347825,712.4347826086956,243.7608695652174,466.4130434782609,253.45652173913044,911.3478260869565,2.652123415042277,0.7682255958695652,0.5889140860869565,0.8687107826086956,1.3028911856952774,0.9284333885156546,0.34514790276436236,reproductive,1
2878.8695652173915,1373.1739130434783,577.6086956521739,213.54347826086956,359.0869565217391,196.52173913043478,597.804347826087,2.4720454940185266,0.7834230473913044,0.6581823526086957,0.8758895373913044,1.3136156829850678,0.9330331987766741,0.35181200236757454,reproductive,1
3755.913043478261,1913.804347826087,800.4782608695652,255.47826086956522,495.6304347826087,250.56521739130434,1112.7608695652175,2.332708757900612,0.7687667769565217,0.5419266260869565,0.8767707336956522,1.3149895326441872,0.9331042953657961,0.3220334917062447,reproductive,1
3368.4347826086955,1503.304347826087,611.8260869565217,223.91304347826087,410.5869565217391,221.82608695652175,681.5652173913044,2.656615425685406,0.7865622310869564,0.6666229197826087,0.8807844002173914,1.3209910340765334,0.9353956972851314,0.38411043394549205,reproductive,1
2293.0,957.7173913043479,412.54347826086956,201.58695652173913,354.0652173913044,203.41304347826087,525.0217391304348,2.7096145005988816,0.7406760278260869,0.6345839302173912,0.8466813515217391,1.2697620383941195,0.9155185219735368,0.41444532306774734,reproductive,1
3160.304347826087,1531.2608695652175,639.7173913043479,235.41304347826087,419.3695652173913,236.8695652173913,684.7391304347826,2.682425799400726,0.7697353584782608,0.6459151573913043,0.864909433478261,1.2971709165591419,0.9265565785576951,0.3472545951774511,reproductive,1
3513.478260869565,1591.7173913043478,666.5869565217391,248.93478260869566,437.4347826086956,255.1304347826087,774.4347826086956,2.6021036836603564,0.7831227826086957,0.642396374347826,0.869992137826087,1.3048134003515626,0.9287035401798972,0.37762598382095175,reproductive,1
3247.086956521739,1432.9782608695652,596.2826086956521,236.32608695652175,458.5869565217391,224.82608695652175,717.3260869565217,2.1282605339618623,0.7532148008695652,0.6370397034782609,0.8705523086956523,1.305638360955777,0.9303580977433265,0.38511046138883587,reproductive,1
3433.1304347826085,1629.9130434782608,674.2391304347826,241.3913043478261,434.5869565217391,230.45652173913044,735.0869565217391,2.7315721169596814,0.7797491893478261,0.6510246919565218,0.8792454036956522,1.3186865019540202,0.9342934021909691,0.35730226705411033,reproductive,1
2902.086956521739,1381.1521739130435,576.6521739130435,220.08695652173913,384.6521739130435,210.30434782608697,597.2391304347826,2.7029087010481865,0.7692115754347826,0.6612278730434783,0.8690701623913044,1.3033924108038402,0.9289113224972623,0.354189778021106,reproductive,1
3111.5652173913045,1439.695652173913,618.2608695652174,264.0652173913044,451.89130434782606,272.32608695652175,668.8695652173913,2.6095096239179085,0.7488199030434783,0.6484702717391304,0.8417929136956522,1.2625008011704855,0.9132439144482206,0.367363278572273,reproductive,1
3283.086956521739,1573.891304347826,678.195652173913,254.04347826086956,459.6304347826087,257.4347826086956,798.6521739130435,2.686553876048663,0.7603180284782608,0.6132769902173912,0.8621115947826088,1.2929817409005724,0.9236205661561895,0.35230175284148146,reproductive,1
3884.782608695652,1591.891304347826,652.4347826086956,235.30434782608697,463.4130434782609,220.2173913043478,809.3260869565217,2.1972460449655067,0.7886716756521739,0.6555040491304347,0.8947043004347827,1.341890773772436,0.9433402544425956,0.41737139705980614,reproductive,1
3861.0434782608695,2135.8260869565215,980.5217391304348,409.3695652173913,813.2391304347826,500.9782608695652,1416.7391304347825,2.4202234940745724,0.6539431115217391,0.46489169456521745,0.7730977858695652,1.1595130126142896,0.8698190618568175,0.2881365346601875,reproductive,1
3743.478260869565,1663.4782608695652,711.7826086956521,271.8695652173913,522.7608695652174,265.8695652173913,901.8478260869565,2.4085875726029675,0.7578958604347826,0.6138858865217391,0.8701610795652173,1.3050778752795884,0.9295104533216249,0.38561965527073755,reproductive,1
4029.5652173913045,2050.478260869565,944.3478260869565,451.9130434782609,918.0434782608696,551.5434782608696,1371.0,2.594934987784659,0.6298943754347827,0.4937647763043478,0.7609827456521738,1.141349079282884,0.8624314534206307,0.3260965510150594,vegetative,1
3727.1304347826085,2165.913043478261,1023.7826086956521,449.8695652173913,926.6739130434783,598.8478260869565,1465.1304347826087,2.0602678849489053,0.602217404347826,0.4363126195652174,0.7245013010869564,1.0866258843039809,0.8375050949019801,0.2651541169824951,vegetative,1
3601.1739130434785,1534.9347826086957,647.4565217391304,256.7608695652174,488.45652173913044,248.8695652173913,760.5869565217391,0.0759571591476819,0.7660140710869565,0.6544245354347826,0.876007685,1.3138384572998052,0.9323774418959225,0.40292319038330404,uncertain_vegetative,0
3227.4347826086955,1734.891304347826,784.1739130434783,267.3695652173913,488.0217391304348,287.4782608695652,937.0434782608696,2.814568376007546,0.7448539152173914,0.5549984271739131,0.845777370652174,1.268482356088138,0.9139852338458972,0.3019969541961656,reproductive,1
3359.217391304348,1897.5,900.2826086956521,364.82608695652175,678.1086956521739,457.82608695652175,1136.804347826087,1.056619895253828,0.6691979247826086,0.4975193984782609,0.7661905113043478,1.1491333715891827,0.8641092529877844,0.2785713305498795,reproductive,1
3666.608695652174,2203.695652173913,1097.108695652174,417.4130434782609,813.695652173913,526.195652173913,1422.608695652174,1.9526470773735962,0.6382526165217391,0.4409054697826087,0.750514150652174,1.1256363999468153,0.8551033558270992,0.2497295931416028,vegetative,1
3186.086956521739,1510.3478260869565,649.6086956521739,216.54347826086956,393.6304347826087,207.2608695652174,646.304347826087,2.3519073851333605,0.7828330660869566,0.6652638626086956,0.880482742173913,1.3205283140279844,0.9357871440853931,0.35753952882270096,reproductive,1
2901.304347826087,1602.608695652174,709.0,247.30434782608697,429.9782608695652,259.4347826086956,783.9782608695652,2.591058321956055,0.7514001291304347,0.581959627826087,0.848136335,1.2719980628375012,0.914810275001608,0.2906862281166409,reproductive,1
2728.695652173913,2558.1521739130435,1427.5652173913043,453.39130434782606,716.8478260869565,732.0652173913044,1315.5217391304348,1.2404716554577193,0.5864136691304348,0.3511432654347826,0.5811042123913044,0.8715286278979029,0.7292613789730477,0.03556309484470522,vegetative,0
3124.4347826086955,2777.3478260869565,1521.391304347826,501.19565217391306,789.2826086956521,837.8260869565217,1455.9782608695652,1.4577116370641876,0.6006141497826087,0.36555978608695655,0.5821800730434782,0.8731583874831644,0.727015165452762,0.06027700593744398,vegetative,1
2691.8260869565215,1392.4347826086957,595.4347826086956,207.67391304347825,361.2391304347826,199.43478260869566,656.1739130434783,2.434695781282393,0.7726293,0.6141664873913044,0.8723653745652173,1.3083159130616724,0.9298273585701459,0.3183568710105315,reproductive,1
3234.608695652174,1662.7826086956522,727.3260869565217,261.95652173913044,446.17391304347825,268.39130434782606,770.0434782608696,1.7316308600782115,0.766135382826087,0.6221862706521739,0.8567976960869564,1.2850101657397877,0.9201095523633186,0.32269093814240934,reproductive,1
3354.2608695652175,2233.5652173913045,1150.9782608695652,336.54347826086956,590.5869565217391,468.2608695652174,1048.0869565217392,2.067493501648207,0.7070037197826088,0.5289487782608695,0.7630733054347827,1.1444580411111913,0.8620928923273724,0.20242652060892544,reproductive,1
3011.4347826086955,1558.7608695652175,698.8695652173913,250.43478260869566,451.6304347826087,258.5652173913044,858.695652173913,2.38267595917989,0.7511071039130435,0.5608935808695652,0.8566491089130435,1.2847651176344572,0.9187729120355728,0.3134472662307923,reproductive,1
3456.521739130435,1596.1739130434783,692.6086956521739,278.6304347826087,478.0,266.80434782608694,840.1304347826087,2.520846356361869,0.7688201952173913,0.6160511734782609,0.8705007241304348,1.305570726087303,0.9265218121697177,0.36923935886585196,reproductive,1
2194.8695652173915,1451.5869565217392,642.1304347826087,246.8913043478261,389.7391304347826,246.95652173913044,724.0869565217391,2.446034376258237,0.7096476732608695,0.5065119154347826,0.8084287402173913,1.2123856809822593,0.8920315891184502,0.19991546249415956,reproductive,1
2659.6521739130435,2724.3478260869565,1547.304347826087,468.45652173913044,730.5434782608696,768.1304347826087,1314.6739130434783,1.5787884509389136,0.570518127826087,0.34018900217391307,0.5556385571739131,0.8333350572705135,0.7086121943808275,-0.007928208698468163,vegetative,0
2814.0,3139.8260869565215,1864.195652173913,529.804347826087,811.7826086956521,922.8478260869565,1503.195652173913,1.3352673701150573,0.5545175184782609,0.30550529760869566,0.5111846052173913,0.7666728938664419,0.6700906122856572,-0.0499251884828531,vegetative,0
2940.3478260869565,2527.586956521739,1371.5652173913043,505.5217391304348,780.1304347826087,848.2608695652174,1356.9347826086957,1.1522511654803294,0.5827744341304348,0.36982941826086957,0.5556598310869565,0.8333786880169609,0.710025714441174,0.0774321572176048,vegetative,1
2412.304347826087,2272.6521739130435,1252.0869565217392,408.04347826086956,623.8260869565217,667.6304347826087,998.8260869565217,1.1935574345468603,0.5917559213043478,0.41711416630434783,0.5722574160869565,0.8582444838053632,0.7234507981771438,0.032719920764564626,vegetative,0
2776.8260869565215,1764.2826086956522,849.2391304347826,258.3478260869565,442.3695652173913,278.2608695652174,813.1521739130435,2.3022390303873164,0.7333016782608696,0.5514281139130435,0.8265803010869565,1.2396637110849418,0.9029400679279582,0.2237405000246112,reproductive,1
3462.3478260869565,2060.4347826086955,1033.5217391304348,268.9782608695652,522.0,316.1521739130435,1005.8695652173913,2.1565496319570254,0.7383391197826087,0.5503814510869565,0.8332588102173912,1.249722242492808,0.9080594937553859,0.2546199492518182,reproductive,1
3095.521739130435,1617.2173913043478,750.195652173913,248.47826086956522,427.9347826086956,291.10869565217394,775.3260869565217,2.0889809808904487,0.7631768360869565,0.6033611460869566,0.8343542786956522,1.2513445592597772,0.9076048924483707,0.31494432689850715,reproductive,1
2522.391304347826,2822.108695652174,1636.3260869565217,473.5652173913044,718.4782608695652,763.3260869565217,1286.9782608695652,1.0912649165251618,0.562687235,0.32746784630434783,0.5427734697826088,0.8140336412493205,0.6983838754246454,-0.05414182418656376,vegetative,0
2521.695652173913,2890.0,1681.195652173913,441.7173913043478,693.9565217391304,788.195652173913,1275.0869565217392,0.9202891236483716,0.5715277728260869,0.3307557797826087,0.5291203604347826,0.7935587283361337,0.6859619390464836,-0.06289431349463726,vegetative,0
2589.4347826086955,3004.8695652173915,1740.6521739130435,483.7608695652174,732.5217391304348,847.0217391304348,1374.6304347826087,1.2876609896484144,0.5618141708695653,0.30858502739130433,0.5120242052173913,0.767922812652626,0.6695937132578326,-0.06817469684563895,vegetative,0
2594.8695652173915,2875.521739130435,1646.1521739130435,478.82608695652175,725.5869565217391,821.7391304347826,1326.7391304347825,1.337094365218867,0.5672622530434783,0.3259098854347826,0.5250983415217391,0.7875301373359594,0.6808982956679104,-0.04582029413320028,vegetative,0
2260.0,1418.5217391304348,641.4565217391304,194.0,339.8695652173913,201.8913043478261,710.8913043478261,2.5918119550701535,0.744109472826087,0.5237346406521739,0.8417835676086957,1.262414323394349,0.9131300038087997,0.22826818601935955,reproductive,1
2618.913043478261,2937.1739130434785,1692.7608695652175,477.9782608695652,714.3913043478261,809.4347826086956,1313.0217391304348,1.0492504849798618,0.575944657826087,0.334323365,0.5332126373913043,0.799700443975895,0.6885401150334177,-0.05232395978792368,vegetative,0
2874.4347826086955,3270.695652173913,1920.108695652174,531.8478260869565,817.9565217391304,953.5869565217391,1492.4782608695652,1.2433457169897668,0.5589328656521739,0.3192280013043478,0.5083326873913043,0.762397610794061,0.6645786295004813,-0.057643236092741836,vegetative,0
2527.0,2692.8478260869565,1518.804347826087,396.2173913043478,615.8913043478261,688.7173913043479,1191.2826086956522,1.3503803340672702,0.6112161963043478,0.36088317804347825,0.5779610273913044,0.8668038261110648,0.7274184941156127,-0.028329466573998693,vegetative,0
2776.391304347826,3306.9565217391305,1969.6304347826087,548.695652173913,828.4347826086956,980.2608695652174,1494.891304347826,1.1681617197754288,0.5424275158695652,0.30242635130434786,0.483948982173913,0.7258251547249948,0.6442467882885843,-0.08119687304836344,maturation,1
2909.521739130435,3231.1304347826085,1896.4130434782608,552.5652173913044,833.1304347826087,992.5217391304348,1519.0434782608695,1.1784550856661828,0.5568914391304347,0.3176163860869565,0.4993870571739131,0.7489823709252817,0.6568263848704072,-0.04499129228242345,uncertain_vegetative,0
3580.695652173913,1707.4130434782608,733.5217391304348,215.30434782608697,413.95652173913044,222.2826086956522,748.5434782608696,2.5707288661484937,0.7941700869565217,0.6552292941304347,0.8846981954347826,1.326872130889067,0.937647375634855,0.35450467298863836,reproductive,1
2928.521739130435,3449.695652173913,2098.0,574.9130434782609,862.9565217391304,1042.695652173913,1576.2608695652175,1.0739697770874692,0.5453775373913043,0.30298455760869564,0.48176847739130435,0.7225600460370399,0.6418172654798384,-0.07519813756554528,maturation,1
2144.4347826086955,1712.695652173913,861.1739130434783,236.2391304347826,398.2391304347826,310.45652173913044,824.8695652173913,2.0888179057980447,0.6882128310869565,0.44530798456521736,0.7496999576086957,1.1243182365334987,0.8562148112096407,0.11404991170525704,vegetative,1
2689.478260869565,3234.3695652173915,1959.4130434782608,525.6086956521739,775.8695652173913,948.0652173913044,1464.804347826087,1.2759399020997981,0.5531796739130435,0.2971346847826087,0.4842830147826087,0.7263232033032543,0.645113604382113,-0.08583432394913179,uncertain_vegetative,0
2864.8695652173915,2320.1521739130435,1225.5,287.9782608695652,520.2173913043479,406.5869565217391,1071.5869565217392,2.0119363799176875,0.6928329897826088,0.4571448208695652,0.753736428478261,1.130430410047268,0.857118559198368,0.10990992135392791,reproductive,0
2586.9565217391305,3015.5652173913045,1707.4130434782608,482.8478260869565,743.3260869565217,882.7826086956521,1364.695652173913,1.0819087651100079,0.5529571665217391,0.3107793045652174,0.4955497345652174,0.7432161440371301,0.6540328873077116,-0.06821209357603542,uncertain_vegetative,0
2652.9565217391305,3279.3260869565215,1926.9565217391305,468.5652173913044,733.6521739130435,868.3913043478261,1381.8260869565217,1.124432176031322,0.5659436156521739,0.31616644413043477,0.5104362419565217,0.7655445410646047,0.6685905899036461,-0.09710434404433431,vegetative,0
