system:index,B11,B12,B2,B3,B4,B5,B8,EVI,GNDVI,NDRE,NDVI,SAVI,date,.geo
20230101T135659_20230101T135702_T21LWK_0_0,2207,1843,1260,1328,1202,1570,3120,5.43035107587769,0.4028777,0.3304904,0.44377604,0.665587044534413,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.272672376367076,-10.03630796799624]}"
20230101T135659_20230101T135702_T21LWK_3_0,3206,1735,563,958,778,1541,3592,1.7419834096818128,0.5789011,0.3995714,0.6439359,0.9657933874842696,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.06600142852376,-10.036152142891687]}"
20230101T135659_20230101T135702_T21LWK_6_0,3573,2936,3204,3038,2768,3420,4668,-1.7253904831093352,0.21152349,0.15430267,0.25551373,0.3832448060243394,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.472415409763556,-10.03768067793334]}"
20230101T135659_20230101T135702_T21LWK_8_0,3672,3106,2392,2448,2128,2670,4668,-12.624254473161034,0.311973,0.2722813,0.37374926,0.5605826528360185,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.169565285250954,-10.035613671529582]}"
20230101T135659_20230101T135702_T21LWK_9_0,4345,3744,4440,4280,4064,4635,5472,-1.0223642172523961,0.122231334,0.08281389,0.147651,0.22146489802338384,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.44649964921238,-10.037909764892182]}"
20230101T135659_20230101T135702_T21LWK_11_0,3591,2961,3168,3068,2842,3419,4832,-2.6533333333333333,0.22329114,0.17125197,0.2593172,0.38895042022281584,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.491671007258624,-10.03671588565005]}"
20230101T135659_20230101T135702_T21LWK_14_0,494,272,153,174,157,404,470,2.947269303201507,0.45962733,0.075514875,0.49920255,0.748207171314741,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.01262142045669,-10.037173162501539]}"
20230101T135659_20230101T135702_T21LWK_20_0,2546,1830,1556,1662,1402,1986,4016,8.610013175230566,0.4145826,0.3382206,0.48246586,0.7236320014764234,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.52032583270127,-10.0354923667599]}"
20230101T135659_20230101T135702_T21LWK_21_0,2394,1127,465,824,481,1384,3972,2.5886104107963814,0.6563803,0.4831964,0.7839659,1.1758167733243516,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.568320240036776,-10.038542916328668]}"
20230101T135659_20230101T135702_T21LWK_22_0,4330,3731,4356,4168,3984,4571,5404,-1.0562332639095509,0.12912662,0.083508775,0.15125692,0.22687330244447995,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.453893101377545,-10.036655838363092]}"
20230101T135659_20230101T135702_T21LWK_23_0,2679,2024,1620,1744,1496,2111,4184,6.646884272997032,0.41160592,0.329309,0.47323942,0.7097966728280961,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.52470431435197,-10.036583980294244]}"
20230101T135659_20230101T135702_T21LWK_26_0,4457,3899,4380,4264,4152,4829,5484,-1.3575214023644517,0.12515388,0.06351207,0.13823164,0.20733668863176463,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.441030646839735,-10.034373374849357]}"
20230101T135659_20230101T135702_T21LWK_27_0,3198,2008,1076,1318,1034,1860,4416,3.314386515092121,0.540286,0.40726578,0.62055045,0.9307402990551326,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-55.99975724605936,-10.036863316938634]}"
20230101T135659_20230101T135702_T21LWK_28_0,2030,929,421,720,388,1141,4132,2.8333585591039805,0.7032152,0.5672293,0.8283186,1.242340449065369,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.565767693920634,-10.036640279184768]}"
20230101T135659_20230101T135702_T21LWK_31_0,2447,1675,1282,1334,1122,1776,4016,6.380070546737214,0.5013084,0.38674033,0.5632542,0.8447990658752554,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.50216422045117,-10.037184012470915]}"
20230101T135659_20230101T135702_T21LWK_32_0,2805,1374,470,836,550,1390,4572,2.3125574977000922,0.6908284,0.5337135,0.7852401,1.1777452415812593,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.16591271205108,-10.036689745087122]}"
20230101T135659_20230101T135702_T21LWK_33_0,4809,4043,4696,4464,4284,4887,5688,-0.9171674941207211,0.120567374,0.07574468,0.14079422,0.2111807470543996,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.384083513217526,-10.038251927279681]}"
20230101T135659_20230101T135702_T21LWK_35_0,3706,2946,3936,3708,3328,3716,5156,-1.0398179749715586,0.1633574,0.16230838,0.2154644,0.3231775590783193,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.472328259447835,-10.035148165550932]}"
20230101T135659_20230101T135702_T21LWK_36_0,3157,2687,2446,2378,2192,2757,4288,-5.79646017699115,0.28652865,0.21731725,0.3234568,0.4851477509451431,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.48418511477228,-10.038784496464842]}"
20230101T135659_20230101T135702_T21LWK_37_0,2600,1927,1904,1906,1630,2160,3828,-8.189269746646795,0.33519357,0.27855712,0.40271163,0.6040120912338555,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.545055869035366,-10.034894103936663]}"
20230101T135659_20230101T135702_T21LWK_41_0,2848,1387,366,708,328,1441,5456,2.7393162393162394,0.77027905,0.58213717,0.8865837,1.3297605670325872,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.67016064585075,-10.037031847800986]}"
20230101T135659_20230101T135702_T21LWK_43_0,2531,1084,272,421,195,653,5356,2.8755293068865613,0.8542496,0.78265935,0.9297424,1.3944879762226425,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.0556863216257,-10.037750746977228]}"
20230101T135659_20230101T135702_T21LWK_47_0,2166,921,390,766,331,1131,5072,2.8670778906627965,0.7375814,0.6353377,0.8774755,1.3160914222263347,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.56522054266304,-10.036368233193533]}"
20230101T135659_20230101T135702_T21LWK_48_0,1276,641,311,418,264,687,2228,3.3164471462343803,0.6840514,0.5286449,0.788122,1.1819458375125376,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.55664420046573,-10.035362008077263]}"
20230101T135659_20230101T135702_T21LWK_55_0,2348,1593,1502,1498,1210,1772,3672,-18.539156626506024,0.4205029,0.34900808,0.5043015,0.7563748079877112,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.517038507255926,-10.037025119737313]}"
20230101T135659_20230101T135702_T21LWK_56_0,3615,3020,3332,3232,3030,3548,4752,-2.0928536703937772,0.19038077,0.14506024,0.22127987,0.3318984902023771,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.46448071776318,-10.03513559030686]}"
20230101T135659_20230101T135702_T21LWK_57_0,2811,2123,2086,2036,1730,2362,4112,-5.169270833333334,0.33767077,0.270312,0.40773708,0.6115532734274711,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.53647296077244,-10.038590375378527]}"
20230101T135659_20230101T135702_T21LWK_59_0,3177,2438,2756,2668,2378,2928,4240,-2.154095326237853,0.22756225,0.18303572,0.2813539,0.42199894235854046,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.311541631054034,-10.037476194027724]}"
20230101T135659_20230101T135702_T21LWK_60_0,2231,932,253,396,168,621,5252,2.9127993583132805,0.8597734,0.78852373,0.93800735,1.4068812840143898,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.06043094514959,-10.037764223031667]}"
20230101T135659_20230101T135702_T21LWK_61_0,3252,2621,2648,2524,2254,2765,4628,-3.4768599882835383,0.29418343,0.25199512,0.34495786,0.5173992008717763,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.493769927196524,-10.036628653472123]}"
20230101T135659_20230101T135702_T21LWK_62_0,3624,3280,3344,3172,2898,3499,4604,-1.3816002591512797,0.18415637,0.13636924,0.22740602,0.34108630456514494,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.41246560294699,-10.036494602909439]}"
20230101T135659_20230101T135702_T21LWK_65_0,4720,3983,4936,4768,4608,5057,5448,-0.5353046138159572,0.06656226,0.03722037,0.08353222,0.12529209963705065,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.2671066975132,-10.036114840007166]}"
20230101T135659_20230101T135702_T21LWK_72_0,3286,2633,2562,2674,2588,3190,4412,6.2809917355371905,0.24527237,0.16074717,0.26057142,0.39082922648382257,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.53638698452663,-10.03488210266843]}"
20230101T135659_20230101T135702_T21LWK_74_0,3066,2413,2430,2362,2106,2623,4592,-6.23995983935743,0.32067874,0.27290368,0.37115556,0.5566917966708965,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.502807535030314,-10.034200380550338]}"
20230101T135659_20230101T135702_T21LWK_79_0,2237,1698,1478,1364,1174,1737,3072,-4.901859504132232,0.38503155,0.2776045,0.44700894,0.6704344754503709,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.54377518289092,-10.037153416130536]}"
20230101T135659_20230101T135702_T21LWK_81_0,3200,1639,499,888,573,1431,4596,2.3430401863715784,0.6761488,0.5251369,0.77829367,1.167327594544927,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.16053204851996,-10.035590933974307]}"
20230101T135659_20230101T135702_T21LWK_86_0,2783,1413,497,894,603,1430,3784,2.1636512039178344,0.6177854,0.45147678,0.7250969,1.0875213675213675,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.072024212772135,-10.035897744735635]}"
20230101T135659_20230101T135702_T21LWK_87_0,2197,1067,370,664,410,1113,3468,2.4239061509194673,0.678606,0.51407987,0.7885508,1.1826737140647157,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.60190244437842,-10.037680494169534]}"
20230101T135659_20230101T135702_T21LWK_95_0,4155,3764,3948,3840,3660,4284,5096,-1.4061887974931453,0.14055505,0.08656716,0.16400182,0.24598869411294466,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.43017113425569,-10.034807107202393]}"
20230101T135659_20230101T135702_T21LWK_98_0,1034,490,269,436,244,581,1948,3.0526692941597995,0.63422817,0.54052985,0.77737224,1.1657924743443557,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.20496627115618,-10.036604781542879]}"
20230101T135659_20230101T135702_T21LWK_99_0,3877,3313,3580,3484,3324,3978,4864,-1.8863302302792748,0.16530906,0.10020357,0.18808012,0.28210294925810586,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.46274531975199,-10.036127644060146]}"
20230101T135659_20230101T135702_T21LWK_100_0,2352,1153,504,802,768,1237,3060,1.4733864746721523,0.58467114,0.42424947,0.59874606,0.8980018283923208,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.09857090889304,-10.03777965040923]}"
20230101T135659_20230101T135702_T21LWK_102_0,2218,926,246,383,164,597,5192,2.901662049861496,0.8626009,0.79374677,0.9387603,1.408008961075329,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.06243932890212,-10.03740817059539]}"
20230101T135659_20230101T135702_T21LWK_108_0,3248,1664,485,871,532,1537,4840,2.4502331930383345,0.6949746,0.5179551,0.801936,1.2027919962773383,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.63922908364927,-10.034014999016403]}"
20230101T135659_20230101T135702_T21LWK_110_0,3023,2560,2112,2142,1986,2709,3816,-42.757009345794394,0.28096676,0.16965517,0.31540847,0.47307195174493755,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.38937991453667,-10.036181585664334]}"
20230101T135659_20230101T135702_T21LWK_112_0,2201,1059,409,824,442,1368,4144,2.4815658935514144,0.66827697,0.50362843,0.8072394,1.210727133980159,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.07849860727527,-10.037272311992169]}"
20230101T135659_20230101T135702_T21LWK_116_0,3470,2869,3256,3024,2690,3316,4696,-1.3996650851241976,0.21658032,0.17224164,0.2715949,0.40736478711162255,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.473327776180795,-10.037772569940305]}"
20230101T135659_20230101T135702_T21LWK_120_0,2331,1412,1426,1526,1250,1679,4080,7.985327313769752,0.4555833,0.41691265,0.53095686,0.7963605665509802,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.52342639408495,-10.036853474430206]}"
20230101T135659_20230101T135702_T21LWK_121_0,1968,1304,836,980,833,1328,2824,3.205086928525435,0.4847529,0.3603083,0.5444353,0.8165413533834587,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.55317663482175,-10.035357355658023]}"
20230101T135659_20230101T135702_T21LWK_122_0,3139,2485,2232,2286,2106,2734,4416,18.450479233226837,0.31781557,0.23524475,0.35418582,0.5312380222307398,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.53255403937389,-10.035148052213156]}"
20230101T135659_20230101T135702_T21LWK_123_0,4199,3804,3920,3752,3628,4311,5092,-1.4415124064592357,0.15151516,0.083058596,0.16788991,0.25182042314087494,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.42423670435016,-10.036605685505352]}"
20230101T135659_20230101T135702_T21LWK_124_0,1710,812,406,634,403,983,2832,2.75271985494107,0.6341604,0.48466578,0.7508501,1.126101066295781,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.5593807751525,-10.036089198306714]}"
20230101T135659_20230101T135702_T21LWK_125_0,2484,1965,1884,1792,1504,2076,3436,-2.893948472139005,0.3144606,0.2467344,0.3910931,0.5865803056370813,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.54276912524031,-10.03878000143422]}"
20230101T135659_20230101T135702_T21LWK_126_0,4524,3880,4632,4464,4244,4904,5580,-0.9039242219215156,0.11111111,0.06447921,0.13599348,0.20397984630261082,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.434277847845806,-10.034542811509445]}"
20230101T135659_20230101T135702_T21LWK_127_0,3163,2827,2664,2592,2398,2915,4224,-3.339429407461595,0.23943663,0.18335901,0.2757475,0.4135900339750849,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.408451261732274,-10.036125704035884]}"
20230101T135659_20230101T135702_T21LWK_128_0,1462,686,362,537,380,832,2302,2.572269807280514,0.6216978,0.46904913,0.7166294,1.0747437092264678,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.55847009344035,-10.03473134220442]}"
20230101T135659_20230101T135702_T21LWK_129_0,2827,2200,2170,2180,1896,2463,3924,-5.205338809034908,0.2857143,0.2287459,0.3484536,0.522635512413023,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.54833653505569,-10.038064087728033]}"
20230101T135659_20230101T135702_T21LWK_131_0,2421,1751,1344,1538,1282,1816,4040,4.171203871748336,0.44854787,0.37978142,0.5182262,0.7772663222170033,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.56066122933698,-10.033920263730971]}"
20230101T135659_20230101T135702_T21LWK_133_0,1414,1011,884,922,720,990,2642,14.42942942942943,0.48260382,0.45484582,0.5716835,0.8573977695167286,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.3949436186249,-10.037548392606224]}"
20230101T135659_20230101T135702_T21LWK_134_0,3700,3116,3432,3312,3074,3682,4780,-1.6958250497017893,0.18141374,0.12975655,0.21721415,0.32580049653065124,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.46338615953743,-10.03486249617864]}"
20230101T135659_20230101T135702_T21LWK_135_0,4100,3582,3972,3816,3608,4236,5128,-1.2612014603385329,0.14669052,0.09525844,0.17399268,0.2609740742860413,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.43199045494353,-10.038066115525819]}"
20230101T135659_20230101T135702_T21LWK_136_0,2105,1021,334,586,352,1058,3416,2.5330687830687832,0.7071464,0.52704513,0.81316346,1.2195833886161602,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.01453858394039,-10.036817133068599]}"
20230101T135659_20230101T135702_T21LWK_139_0,3652,3357,3096,3006,2908,3488,4568,-3.4497090606816294,0.20623185,0.13406157,0.22204387,0.3330435364140975,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.42861687479419,-10.03652281854418]}"
20230101T135659_20230101T135702_T21LWK_140_0,2930,1624,1230,1288,884,1539,4676,12.53968253968254,0.5680751,0.50474656,0.6820144,1.0229295926625304,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.652003642459185,-10.034752195665105]}"
20230101T135659_20230101T135702_T21LWK_144_0,1922,883,381,724,378,1115,3648,2.6720052296126817,0.6688015,0.53180766,0.8122206,1.2181795604122687,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.581191427460794,-10.035032133446279]}"
20230101T135659_20230101T135702_T21LWK_145_0,3821,3457,3520,3396,3212,3809,4808,-1.7205692108667527,0.17211117,0.11593362,0.19900249,0.2984851318496353,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.42734239111353,-10.034802236360296]}"
20230101T135659_20230101T135702_T21LWK_148_0,3967,3478,3840,3704,3512,4055,5088,-1.4929897688518379,0.15741584,0.11298261,0.1832558,0.27486774024766003,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.43701206109106,-10.036446732560057]}"
20230101T135659_20230101T135702_T21LWK_149_0,3763,3401,3572,3428,3240,3806,4792,-1.517403206883066,0.16593674,0.11467783,0.1932271,0.28982259570494867,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.40963292090612,-10.03866015726372]}"
20230101T135659_20230101T135702_T21LWK_153_0,4032,3701,3648,3536,3396,4040,4952,-1.915312653865091,0.16682374,0.10142349,0.18639195,0.27957118045157814,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.42953191073007,-10.035077332571031]}"
20230101T135659_20230101T135702_T21LWK_154_0,4201,3630,4120,4024,3836,4453,5268,-1.3690248565965581,0.1338786,0.08383911,0.1572935,0.23592728870338844,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.45699607782162,-10.036389607561025]}"
20230101T135659_20230101T135702_T21LWK_155_0,3364,2748,2586,2586,2452,2986,4708,216.92307692307693,0.29092404,0.22381076,0.3150838,0.47259269604077925,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.49815291461326,-10.034736026147463]}"
20230101T135659_20230101T135702_T21LWK_157_0,2609,1913,1614,1740,1522,2095,3728,7.294973544973545,0.36356986,0.28043965,0.42019048,0.6302256927911627,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.55034745814096,-10.035624861664976]}"
20230101T135659_20230101T135702_T21LWK_158_0,2566,1604,2020,1986,1500,1971,4296,-3.7722611980572047,0.3677173,0.3709909,0.48240167,0.7235400672819805,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.53273200265295,-10.038313797438184]}"
20230101T135659_20230101T135702_T21LWK_159_0,623,347,266,306,210,357,1286,4.8731884057971016,0.6155779,0.5654291,0.71925133,1.0785165385900435,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.26957077799327,-10.035939398044313]}"
20230101T135659_20230101T135702_T21LWK_163_0,3263,2755,2062,2056,1876,2544,4244,164.44444444444443,0.34730157,0.25044197,0.3869281,0.580344743076546,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.26427313399085,-10.038279090932317]}"
20230101T135659_20230101T135702_T21LWK_165_0,2917,2254,1994,2084,1918,2499,4140,8.004322766570604,0.3303342,0.24717578,0.36678773,0.5501361723198812,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.52571111049711,-10.034505241152536]}"
20230101T135659_20230101T135702_T21LWK_166_0,3783,3442,3468,3340,3160,3724,4748,-1.7253368100825728,0.17408507,0.12086874,0.2008093,0.3011949168616046,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.414743441447754,-10.038397892493842]}"
20230101T135659_20230101T135702_T21LWK_167_0,3147,1557,483,906,531,1399,4732,2.4444315140230417,0.67860943,0.5436307,0.79821396,1.1972071815332004,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.159983181490205,-10.036132162640282]}"
20230101T135659_20230101T135702_T21LWK_170_0,2808,1425,506,876,538,1415,4444,2.5180505415162457,0.6706767,0.51698244,0.7840225,1.1759157049673858,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.66532746544683,-10.033861463090798]}"
20230101T135659_20230101T135702_T21LWK_171_0,2520,1181,458,816,456,1351,4616,2.654415518121491,0.6995582,0.5471761,0.8201893,1.2301626416954166,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.5957009506048,-10.034688359723717]}"
20230101T135659_20230101T135702_T21LWK_173_0,3126,2563,2238,2402,2270,2961,4100,4.887820512820513,0.26115042,0.1613086,0.28728414,0.4308923946315046,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.538211499306314,-10.035246418463329]}"
20230101T135659_20230101T135702_T21LWK_177_0,4062,3491,4168,3980,3720,4315,5220,-1.0083355740790536,0.13478261,0.094913475,0.16778524,0.2516637771936693,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.45727058300168,-10.035937848267757]}"
20230101T135659_20230101T135702_T21LWK_182_0,2478,1994,1340,1348,1180,1967,3272,17.26072607260726,0.4164502,0.24909334,0.46990117,0.7047725996631106,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.272675000563254,-10.035132271182064]}"
20230101T135659_20230101T135702_T21LWK_184_0,4215,3657,4172,4036,3836,4451,5228,-1.1428571428571428,0.12867013,0.08027689,0.15357459,0.23034916432235644,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.45371348076148,-10.034937151001738]}"
20230101T135659_20230101T135702_T21LWK_188_0,712,341,334,321,228,354,1526,8.320512820512821,0.6524093,0.62340426,0.7400228,1.109717868338558,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.36063178428088,-10.038478864401677]}"
20230101T135659_20230101T135702_T21LWK_190_0,2464,1121,406,772,400,1235,4264,2.668508287292818,0.6934075,0.55082744,0.8284734,1.2425769107085431,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.081234117810276,-10.037912943153849]}"
20230101T135659_20230101T135702_T21LWK_195_0,2607,2132,1694,1798,1610,2180,3456,11.201456310679612,0.3155691,0.2264017,0.36439005,0.546531135892628,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.542497653756726,-10.037151656429447]}"
20230101T135659_20230101T135702_T21LWK_198_0,4129,3659,3948,3796,3620,4235,5092,-1.315695387915624,0.14581458,0.09188378,0.16896234,0.253428981348637,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.42533425893187,-10.035160528906491]}"
20230101T135659_20230101T135702_T21LWK_199_0,3751,3007,3616,3492,3176,3746,4936,-1.4070994563479373,0.17133366,0.13706519,0.21696253,0.3254237288135593,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.46958735771111,-10.037223957806976]}"
20230101T135659_20230101T135702_T21LWK_201_0,2124,1017,457,772,471,1226,3852,2.5995694294940797,0.66608995,0.51713276,0.7820958,1.1730079796461201,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.57534977256699,-10.036200468947923]}"
20230101T135659_20230101T135702_T21LWK_202_0,3509,2135,1356,1530,1338,1857,4108,3.5205897305541436,0.45725435,0.37736797,0.5086302,0.7628752409804461,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.63502985823402,-10.035457507431301]}"
20230101T135659_20230101T135702_T21LWK_203_0,2035,1558,1208,1274,1110,1539,2720,12.538940809968848,0.36204305,0.27729514,0.42036554,0.6304659966061872,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.5562747594185,-10.038617461343492]}"
20230101T135659_20230101T135702_T21LWK_204_0,3355,3039,3060,2832,2576,3135,4488,-1.5906821963394344,0.2262295,0.17748918,0.27066818,0.40597352961993066,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.41766927910682,-10.035147162416605]}"
20230101T135659_20230101T135702_T21LWK_206_0,2879,2428,1862,1874,1704,2258,4076,17.648809523809522,0.37008405,0.2870224,0.41038063,0.6155176887812474,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.39969128636477,-10.036109966293644]}"
20230101T135659_20230101T135702_T21LWK_210_0,3077,1479,422,784,468,1276,4440,2.431439764936337,0.69984686,0.5535339,0.80929095,1.2138127737598043,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.16061840069689,-10.03749031622239]}"
20230101T135659_20230101T135702_T21LWK_212_0,4032,3712,3808,3672,3484,4083,5080,-1.5495145631067961,0.16087751,0.10880716,0.1863615,0.2795259501430323,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.42551293173385,-10.037331428322775]}"
20230101T135659_20230101T135702_T21LWK_213_0,2895,1475,520,940,670,1465,3704,1.9830065359477125,0.5951766,0.43315923,0.6936443,1.0403474682820895,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.07512389572526,-10.036810746165429]}"
20230101T135659_20230101T135702_T21LWK_214_0,3322,2608,2920,2768,2544,3089,4672,-2.7101375445746307,0.25591397,0.20396855,0.2949002,0.44231968405736855,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.49130374286644,-10.038162397318326]}"
20230101T135659_20230101T135702_T21LWK_216_0,3290,2674,2864,2696,2410,3014,4540,-2.148043565954014,0.25483692,0.20201218,0.30647483,0.4596791597726782,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.47697782905989,-10.037778346142893]}"
20230101T135659_20230101T135702_T21LWK_218_0,2671,1218,454,882,466,1387,4540,2.5902848423194302,0.6746588,0.53197235,0.8138234,1.2206132028363128,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.22467416563002,-10.037194061669773]}"
20230101T135659_20230101T135702_T21LWK_219_0,4313,3682,4528,4264,4028,4661,5492,-0.8513607815771109,0.12587126,0.08184773,0.15378152,0.23066015440365528,1.672581914911E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.44002037068421,-10.038170212570721]}"
